,t1,t2,method,tp,fp,tn,fn,acc,f1,num_cells1,num_cells2,timediff
1131,104,106,yeaz,14,0,182,0,1.0,1.0,14,14,10
1132,104,107,yeaz,14,0,182,0,1.0,1.0,14,14,15
1133,104,108,yeaz,14,0,182,0,1.0,1.0,14,14,20
1134,105,106,yeaz,14,0,182,0,1.0,1.0,14,14,5
1135,105,107,yeaz,14,0,182,0,1.0,1.0,14,14,10
1136,105,108,yeaz,14,0,182,0,1.0,1.0,14,14,15
1137,105,109,yeaz,14,0,182,0,1.0,1.0,14,14,20
1138,106,107,yeaz,14,0,182,0,1.0,1.0,14,14,5
1139,106,108,yeaz,14,0,182,0,1.0,1.0,14,14,10
1140,106,109,yeaz,14,0,182,0,1.0,1.0,14,14,15
1141,106,110,yeaz,14,0,182,0,1.0,1.0,14,14,20
1142,107,108,yeaz,14,0,182,0,1.0,1.0,14,14,5
1143,107,109,yeaz,14,0,182,0,1.0,1.0,14,14,10
1144,107,110,yeaz,14,0,182,0,1.0,1.0,14,14,15
1145,107,111,yeaz,14,0,182,0,1.0,1.0,14,14,20
1146,108,109,yeaz,14,0,182,0,1.0,1.0,14,14,5
1147,108,110,yeaz,14,0,182,0,1.0,1.0,14,14,10
1148,108,111,yeaz,14,0,182,0,1.0,1.0,14,14,15
1149,108,112,yeaz,14,0,196,0,1.0,1.0,14,15,20
1150,109,110,yeaz,14,0,182,0,1.0,1.0,14,14,5
1151,109,111,yeaz,14,0,182,0,1.0,1.0,14,14,10
1152,109,112,yeaz,14,0,196,0,1.0,1.0,14,15,15
1153,109,113,yeaz,14,0,196,0,1.0,1.0,14,15,20
1154,110,111,yeaz,14,0,182,0,1.0,1.0,14,14,5
1155,110,112,yeaz,14,0,196,0,1.0,1.0,14,15,10
1156,110,113,yeaz,14,0,196,0,1.0,1.0,14,15,15
1157,110,114,yeaz,14,0,196,0,1.0,1.0,14,15,20
1158,111,112,yeaz,14,0,196,0,1.0,1.0,14,15,5
1159,111,113,yeaz,14,0,196,0,1.0,1.0,14,15,10
1160,111,114,yeaz,14,0,196,0,1.0,1.0,14,15,15
1161,111,115,yeaz,14,0,196,0,1.0,1.0,14,15,20
1162,112,113,yeaz,15,0,210,0,1.0,1.0,15,15,5
1163,112,114,yeaz,15,0,210,0,1.0,1.0,15,15,10
1164,112,115,yeaz,15,0,210,0,1.0,1.0,15,15,15
1165,112,116,yeaz,13,2,238,2,0.984313725490196,0.8666666666666667,15,17,20
1166,113,114,yeaz,15,0,210,0,1.0,1.0,15,15,5
1167,113,115,yeaz,15,0,210,0,1.0,1.0,15,15,10
1168,113,116,yeaz,13,2,238,2,0.984313725490196,0.8666666666666667,15,17,15
1169,113,117,yeaz,13,2,253,2,0.9851851851851852,0.8666666666666667,15,18,20
1170,114,115,yeaz,15,0,210,0,1.0,1.0,15,15,5
1171,114,116,yeaz,13,2,238,2,0.984313725490196,0.8666666666666667,15,17,10
1172,114,117,yeaz,13,2,253,2,0.9851851851851852,0.8666666666666667,15,18,15
1173,114,118,yeaz,13,2,253,2,0.9851851851851852,0.8666666666666667,15,18,20
1174,115,116,yeaz,13,2,238,2,0.984313725490196,0.8666666666666667,15,17,5
1175,115,117,yeaz,13,2,253,2,0.9851851851851852,0.8666666666666667,15,18,10
1176,115,118,yeaz,13,2,253,2,0.9851851851851852,0.8666666666666667,15,18,15
1177,115,119,yeaz,13,2,253,2,0.9851851851851852,0.8666666666666667,15,18,20
1178,116,117,yeaz,17,0,289,0,1.0,1.0,17,18,5
1179,116,118,yeaz,17,0,289,0,1.0,1.0,17,18,10
1180,116,119,yeaz,17,0,289,0,1.0,1.0,17,18,15
1181,116,120,yeaz,17,0,306,0,1.0,1.0,17,19,20
1182,117,118,yeaz,18,0,306,0,1.0,1.0,18,18,5
1183,117,119,yeaz,18,0,306,0,1.0,1.0,18,18,10
1184,117,120,yeaz,18,0,324,0,1.0,1.0,18,19,15
1185,117,121,yeaz,17,1,359,1,0.9947089947089947,0.9444444444444444,18,21,20
1186,118,119,yeaz,18,0,306,0,1.0,1.0,18,18,5
1187,118,120,yeaz,18,0,324,0,1.0,1.0,18,19,10
1188,118,121,yeaz,17,1,359,1,0.9947089947089947,0.9444444444444444,18,21,15
1189,118,122,yeaz,17,1,359,1,0.9947089947089947,0.9444444444444444,18,21,20
1190,119,120,yeaz,18,0,324,0,1.0,1.0,18,19,5
1191,119,121,yeaz,18,0,360,0,1.0,1.0,18,21,10
1192,119,122,yeaz,18,0,360,0,1.0,1.0,18,21,15
1193,119,123,yeaz,17,1,359,1,0.9947089947089947,0.9444444444444444,18,21,20
1194,120,121,yeaz,19,0,380,0,1.0,1.0,19,21,5
1195,120,122,yeaz,19,0,380,0,1.0,1.0,19,21,10
1196,120,123,yeaz,19,0,380,0,1.0,1.0,19,21,15
1197,120,124,yeaz,19,0,380,0,1.0,1.0,19,21,20
1198,121,122,yeaz,21,0,420,0,1.0,1.0,21,21,5
1199,121,123,yeaz,21,0,420,0,1.0,1.0,21,21,10
1200,121,124,yeaz,21,0,420,0,1.0,1.0,21,21,15
1201,121,125,yeaz,21,0,420,0,1.0,1.0,21,21,20
1202,122,123,yeaz,21,0,420,0,1.0,1.0,21,21,5
1203,122,124,yeaz,21,0,420,0,1.0,1.0,21,21,10
1204,122,125,yeaz,21,0,420,0,1.0,1.0,21,21,15
1205,122,126,yeaz,21,0,420,0,1.0,1.0,21,21,20
1206,123,124,yeaz,21,0,420,0,1.0,1.0,21,21,5
1207,123,125,yeaz,21,0,420,0,1.0,1.0,21,21,10
1208,123,126,yeaz,21,0,420,0,1.0,1.0,21,21,15
1209,123,127,yeaz,21,0,441,0,1.0,1.0,21,22,20
1210,124,125,yeaz,21,0,420,0,1.0,1.0,21,21,5
1211,124,126,yeaz,21,0,420,0,1.0,1.0,21,21,10
1212,124,127,yeaz,21,0,441,0,1.0,1.0,21,22,15
1213,124,128,yeaz,21,0,462,0,1.0,1.0,21,23,20
1214,125,126,yeaz,21,0,420,0,1.0,1.0,21,21,5
1215,125,127,yeaz,21,0,441,0,1.0,1.0,21,22,10
1216,125,128,yeaz,21,0,462,0,1.0,1.0,21,23,15
1217,125,129,yeaz,21,0,462,0,1.0,1.0,21,23,20
1218,126,127,yeaz,21,0,441,0,1.0,1.0,21,22,5
1219,126,128,yeaz,21,0,462,0,1.0,1.0,21,23,10
1220,126,129,yeaz,21,0,462,0,1.0,1.0,21,23,15
1221,126,130,yeaz,21,0,462,0,1.0,1.0,21,23,20
1222,127,128,yeaz,22,0,484,0,1.0,1.0,22,23,5
1223,127,129,yeaz,22,0,484,0,1.0,1.0,22,23,10
1224,127,130,yeaz,22,0,484,0,1.0,1.0,22,23,15
1225,127,131,yeaz,22,0,484,0,1.0,1.0,22,23,20
1226,128,129,yeaz,23,0,506,0,1.0,1.0,23,23,5
1227,128,130,yeaz,23,0,506,0,1.0,1.0,23,23,10
1228,128,131,yeaz,23,0,506,0,1.0,1.0,23,23,15
1229,128,132,yeaz,23,0,506,0,1.0,1.0,23,23,20
1230,129,130,yeaz,23,0,506,0,1.0,1.0,23,23,5
1231,129,131,yeaz,23,0,506,0,1.0,1.0,23,23,10
1232,129,132,yeaz,23,0,506,0,1.0,1.0,23,23,15
1233,129,133,yeaz,23,0,506,0,1.0,1.0,23,23,20
1234,130,131,yeaz,23,0,506,0,1.0,1.0,23,23,5
1235,130,132,yeaz,23,0,506,0,1.0,1.0,23,23,10
1236,130,133,yeaz,23,0,506,0,1.0,1.0,23,23,15
1237,130,134,yeaz,23,0,506,0,1.0,1.0,23,23,20
1238,131,132,yeaz,23,0,506,0,1.0,1.0,23,23,5
1239,131,133,yeaz,23,0,506,0,1.0,1.0,23,23,10
1240,131,134,yeaz,23,0,506,0,1.0,1.0,23,23,15
1241,131,135,yeaz,23,0,506,0,1.0,1.0,23,23,20
1242,132,133,yeaz,23,0,506,0,1.0,1.0,23,23,5
1243,132,134,yeaz,23,0,506,0,1.0,1.0,23,23,10
1244,132,135,yeaz,23,0,506,0,1.0,1.0,23,23,15
1245,132,136,yeaz,23,0,506,0,1.0,1.0,23,23,20
1246,133,134,yeaz,23,0,506,0,1.0,1.0,23,23,5
1247,133,135,yeaz,23,0,506,0,1.0,1.0,23,23,10
1248,133,136,yeaz,23,0,506,0,1.0,1.0,23,23,15
1249,133,137,yeaz,23,0,506,0,1.0,1.0,23,23,20
1250,134,135,yeaz,23,0,506,0,1.0,1.0,23,23,5
1251,134,136,yeaz,23,0,506,0,1.0,1.0,23,23,10
1252,134,137,yeaz,23,0,506,0,1.0,1.0,23,23,15
1253,134,138,yeaz,23,0,506,0,1.0,1.0,23,23,20
1254,135,136,yeaz,23,0,506,0,1.0,1.0,23,23,5
1255,135,137,yeaz,23,0,506,0,1.0,1.0,23,23,10
1256,135,138,yeaz,23,0,506,0,1.0,1.0,23,23,15
1257,135,139,yeaz,23,0,529,0,1.0,1.0,23,24,20
1258,136,137,yeaz,23,0,506,0,1.0,1.0,23,23,5
1259,136,138,yeaz,23,0,506,0,1.0,1.0,23,23,10
1260,136,139,yeaz,23,0,529,0,1.0,1.0,23,24,15
1261,136,140,yeaz,23,0,529,0,1.0,1.0,23,24,20
1262,137,138,yeaz,23,0,506,0,1.0,1.0,23,23,5
1263,137,139,yeaz,23,0,529,0,1.0,1.0,23,24,10
1264,137,140,yeaz,23,0,529,0,1.0,1.0,23,24,15
1265,137,141,yeaz,23,0,529,0,1.0,1.0,23,24,20
1266,138,139,yeaz,23,0,529,0,1.0,1.0,23,24,5
1267,138,140,yeaz,23,0,529,0,1.0,1.0,23,24,10
1268,138,141,yeaz,23,0,529,0,1.0,1.0,23,24,15
1269,138,142,yeaz,23,0,529,0,1.0,1.0,23,24,20
1270,139,140,yeaz,24,0,552,0,1.0,1.0,24,24,5
1271,139,141,yeaz,24,0,552,0,1.0,1.0,24,24,10
1272,139,142,yeaz,24,0,552,0,1.0,1.0,24,24,15
1273,139,143,yeaz,24,0,552,0,1.0,1.0,24,24,20
1274,140,141,yeaz,24,0,552,0,1.0,1.0,24,24,5
1275,140,142,yeaz,24,0,552,0,1.0,1.0,24,24,10
1276,140,143,yeaz,24,0,552,0,1.0,1.0,24,24,15
1277,140,144,yeaz,24,0,552,0,1.0,1.0,24,24,20
1278,141,142,yeaz,24,0,552,0,1.0,1.0,24,24,5
1279,141,143,yeaz,24,0,552,0,1.0,1.0,24,24,10
1280,141,144,yeaz,24,0,552,0,1.0,1.0,24,24,15
1281,141,145,yeaz,24,0,552,0,1.0,1.0,24,24,20
1282,142,143,yeaz,24,0,552,0,1.0,1.0,24,24,5
1283,142,144,yeaz,24,0,552,0,1.0,1.0,24,24,10
1284,142,145,yeaz,24,0,552,0,1.0,1.0,24,24,15
1285,142,146,yeaz,24,0,552,0,1.0,1.0,24,24,20
1286,143,144,yeaz,24,0,552,0,1.0,1.0,24,24,5
1287,143,145,yeaz,24,0,552,0,1.0,1.0,24,24,10
1288,143,146,yeaz,24,0,552,0,1.0,1.0,24,24,15
1289,143,147,yeaz,24,0,600,0,1.0,1.0,24,26,20
1290,144,145,yeaz,24,0,552,0,1.0,1.0,24,24,5
1291,144,146,yeaz,24,0,552,0,1.0,1.0,24,24,10
1292,144,147,yeaz,24,0,600,0,1.0,1.0,24,26,15
1293,144,148,yeaz,24,0,600,0,1.0,1.0,24,26,20
1294,145,146,yeaz,24,0,552,0,1.0,1.0,24,24,5
1295,145,147,yeaz,24,0,600,0,1.0,1.0,24,26,10
1296,145,148,yeaz,24,0,600,0,1.0,1.0,24,26,15
1297,145,149,yeaz,24,0,624,0,1.0,1.0,24,27,20
1298,146,147,yeaz,24,0,600,0,1.0,1.0,24,26,5
1299,146,148,yeaz,24,0,600,0,1.0,1.0,24,26,10
1300,146,149,yeaz,24,0,624,0,1.0,1.0,24,27,15
1301,146,150,yeaz,24,0,624,0,1.0,1.0,24,27,20
1302,147,148,yeaz,26,0,650,0,1.0,1.0,26,26,5
1303,147,149,yeaz,26,0,676,0,1.0,1.0,26,27,10
1304,147,150,yeaz,26,0,676,0,1.0,1.0,26,27,15
1305,147,151,yeaz,26,0,702,0,1.0,1.0,26,28,20
1306,148,149,yeaz,26,0,676,0,1.0,1.0,26,27,5
1307,148,150,yeaz,26,0,676,0,1.0,1.0,26,27,10
1308,148,151,yeaz,26,0,702,0,1.0,1.0,26,28,15
1309,148,152,yeaz,26,0,702,0,1.0,1.0,26,28,20
1310,149,150,yeaz,27,0,702,0,1.0,1.0,27,27,5
1311,149,151,yeaz,27,0,729,0,1.0,1.0,27,28,10
1312,149,152,yeaz,27,0,729,0,1.0,1.0,27,28,15
1313,149,153,yeaz,27,0,729,0,1.0,1.0,27,28,20
1314,150,151,yeaz,27,0,729,0,1.0,1.0,27,28,5
1315,150,152,yeaz,27,0,729,0,1.0,1.0,27,28,10
1316,150,153,yeaz,27,0,729,0,1.0,1.0,27,28,15
1317,150,154,yeaz,27,0,729,0,1.0,1.0,27,28,20
1318,151,152,yeaz,28,0,756,0,1.0,1.0,28,28,5
1319,151,153,yeaz,28,0,756,0,1.0,1.0,28,28,10
1320,151,154,yeaz,28,0,756,0,1.0,1.0,28,28,15
1321,151,155,yeaz,28,0,784,0,1.0,1.0,28,29,20
1322,152,153,yeaz,28,0,756,0,1.0,1.0,28,28,5
1323,152,154,yeaz,28,0,756,0,1.0,1.0,28,28,10
1324,152,155,yeaz,28,0,784,0,1.0,1.0,28,29,15
1325,152,156,yeaz,28,0,784,0,1.0,1.0,28,29,20
1326,153,154,yeaz,28,0,756,0,1.0,1.0,28,28,5
1327,153,155,yeaz,28,0,784,0,1.0,1.0,28,29,10
1328,153,156,yeaz,28,0,784,0,1.0,1.0,28,29,15
1329,153,157,yeaz,27,1,783,1,0.9975369458128078,0.9642857142857143,28,29,20
1330,154,155,yeaz,28,0,784,0,1.0,1.0,28,29,5
1331,154,156,yeaz,28,0,784,0,1.0,1.0,28,29,10
1332,154,157,yeaz,27,1,783,1,0.9975369458128078,0.9642857142857143,28,29,15
1333,154,158,yeaz,27,1,811,1,0.9976190476190476,0.9642857142857143,28,30,20
1334,155,156,yeaz,29,0,812,0,1.0,1.0,29,29,5
1335,155,157,yeaz,29,0,812,0,1.0,1.0,29,29,10
1336,155,158,yeaz,29,0,841,0,1.0,1.0,29,30,15
1337,155,159,yeaz,28,1,869,1,0.9977753058954394,0.9655172413793104,29,31,20
1338,156,157,yeaz,29,0,812,0,1.0,1.0,29,29,5
1339,156,158,yeaz,29,0,841,0,1.0,1.0,29,30,10
1340,156,159,yeaz,28,1,869,1,0.9977753058954394,0.9655172413793104,29,31,15
1341,156,160,yeaz,28,1,869,1,0.9977753058954394,0.9655172413793104,29,31,20
1342,157,158,yeaz,29,0,841,0,1.0,1.0,29,30,5
1343,157,159,yeaz,28,1,869,1,0.9977753058954394,0.9655172413793104,29,31,10
1344,157,160,yeaz,28,1,869,1,0.9977753058954394,0.9655172413793104,29,31,15
1345,157,161,yeaz,28,1,869,1,0.9977753058954394,0.9655172413793104,29,31,20
1346,158,159,yeaz,30,0,900,0,1.0,1.0,30,31,5
1347,158,160,yeaz,27,3,897,3,0.9935483870967742,0.9,30,31,10
1348,158,161,yeaz,28,2,898,2,0.9956989247311828,0.9333333333333333,30,31,15
1349,158,162,yeaz,29,1,959,1,0.997979797979798,0.9666666666666667,30,33,20
1350,159,160,yeaz,31,0,930,0,1.0,1.0,31,31,5
1351,159,161,yeaz,31,0,930,0,1.0,1.0,31,31,10
1352,159,162,yeaz,31,0,992,0,1.0,1.0,31,33,15
1353,159,163,yeaz,31,0,992,0,1.0,1.0,31,33,20
1354,160,161,yeaz,31,0,930,0,1.0,1.0,31,31,5
1355,160,162,yeaz,31,0,992,0,1.0,1.0,31,33,10
1356,160,163,yeaz,31,0,992,0,1.0,1.0,31,33,15
1357,160,164,yeaz,27,4,1019,4,0.9924098671726755,0.8709677419354839,31,34,20
1358,161,162,yeaz,31,0,992,0,1.0,1.0,31,33,5
1359,161,163,yeaz,31,0,992,0,1.0,1.0,31,33,10
1360,161,164,yeaz,27,4,1019,4,0.9924098671726755,0.8709677419354839,31,34,15
1361,161,165,yeaz,28,3,1020,3,0.9943074003795066,0.9032258064516129,31,34,20
1362,162,163,yeaz,33,0,1056,0,1.0,1.0,33,33,5
1363,162,164,yeaz,29,4,1085,4,0.9928698752228164,0.8787878787878788,33,34,10
1364,162,165,yeaz,30,3,1086,3,0.9946524064171123,0.9090909090909091,33,34,15
1365,162,166,yeaz,32,1,1121,1,0.9982683982683983,0.9696969696969697,33,35,20
1366,163,164,yeaz,29,4,1085,4,0.9928698752228164,0.8787878787878788,33,34,5
1367,163,165,yeaz,30,3,1086,3,0.9946524064171123,0.9090909090909091,33,34,10
1368,163,166,yeaz,32,1,1121,1,0.9982683982683983,0.9696969696969697,33,35,15
1369,163,167,yeaz,32,1,1121,1,0.9982683982683983,0.9696969696969697,33,35,20
1370,164,165,yeaz,34,0,1122,0,1.0,1.0,34,34,5
1371,164,166,yeaz,34,0,1156,0,1.0,1.0,34,35,10
1372,164,167,yeaz,34,0,1156,0,1.0,1.0,34,35,15
1373,164,168,yeaz,34,0,1156,0,1.0,1.0,34,35,20
1374,165,166,yeaz,34,0,1156,0,1.0,1.0,34,35,5
1375,165,167,yeaz,34,0,1156,0,1.0,1.0,34,35,10
1376,165,168,yeaz,34,0,1156,0,1.0,1.0,34,35,15
1377,165,169,yeaz,34,0,1190,0,1.0,1.0,34,36,20
1378,166,167,yeaz,35,0,1190,0,1.0,1.0,35,35,5
1379,166,168,yeaz,35,0,1190,0,1.0,1.0,35,35,10
1380,166,169,yeaz,35,0,1225,0,1.0,1.0,35,36,15
1381,166,170,yeaz,35,0,1225,0,1.0,1.0,35,36,20
1382,167,168,yeaz,35,0,1190,0,1.0,1.0,35,35,5
1383,167,169,yeaz,35,0,1225,0,1.0,1.0,35,36,10
1384,167,170,yeaz,35,0,1225,0,1.0,1.0,35,36,15
1385,167,171,yeaz,35,0,1225,0,1.0,1.0,35,36,20
1386,168,169,yeaz,35,0,1225,0,1.0,1.0,35,36,5
1387,168,170,yeaz,35,0,1225,0,1.0,1.0,35,36,10
1388,168,171,yeaz,35,0,1225,0,1.0,1.0,35,36,15
1389,168,172,yeaz,33,2,1223,2,0.9968253968253968,0.9428571428571428,35,36,20
1390,169,170,yeaz,36,0,1260,0,1.0,1.0,36,36,5
1391,169,171,yeaz,36,0,1260,0,1.0,1.0,36,36,10
1392,169,172,yeaz,34,2,1258,2,0.9969135802469136,0.9444444444444444,36,36,15
1393,169,173,yeaz,34,2,1258,2,0.9969135802469136,0.9444444444444444,36,36,20
1394,170,171,yeaz,36,0,1260,0,1.0,1.0,36,36,5
1395,170,172,yeaz,34,2,1258,2,0.9969135802469136,0.9444444444444444,36,36,10
1396,170,173,yeaz,34,2,1258,2,0.9969135802469136,0.9444444444444444,36,36,15
1397,170,174,yeaz,34,2,1258,2,0.9969135802469136,0.9444444444444444,36,36,20
1398,171,172,yeaz,34,2,1258,2,0.9969135802469136,0.9444444444444444,36,36,5
1399,171,173,yeaz,34,2,1258,2,0.9969135802469136,0.9444444444444444,36,36,10
1400,171,174,yeaz,34,2,1258,2,0.9969135802469136,0.9444444444444444,36,36,15
1401,171,175,yeaz,34,2,1294,2,0.996996996996997,0.9444444444444444,36,37,20
1402,172,173,yeaz,36,0,1260,0,1.0,1.0,36,36,5
1403,172,174,yeaz,36,0,1260,0,1.0,1.0,36,36,10
1404,172,175,yeaz,36,0,1296,0,1.0,1.0,36,37,15
1405,172,176,yeaz,34,2,1294,2,0.996996996996997,0.9444444444444444,36,37,20
1406,173,174,yeaz,36,0,1260,0,1.0,1.0,36,36,5
1407,173,175,yeaz,36,0,1296,0,1.0,1.0,36,37,10
1408,173,176,yeaz,34,2,1294,2,0.996996996996997,0.9444444444444444,36,37,15
1409,173,177,yeaz,34,2,1294,2,0.996996996996997,0.9444444444444444,36,37,20
1410,174,175,yeaz,36,0,1296,0,1.0,1.0,36,37,5
1411,174,176,yeaz,35,1,1295,1,0.9984984984984985,0.9722222222222222,36,37,10
1412,174,177,yeaz,34,2,1294,2,0.996996996996997,0.9444444444444444,36,37,15
1413,174,178,yeaz,34,2,1330,2,0.9970760233918129,0.9444444444444444,36,38,20
1414,175,176,yeaz,37,0,1332,0,1.0,1.0,37,37,5
1415,175,177,yeaz,37,0,1332,0,1.0,1.0,37,37,10
1416,175,178,yeaz,37,0,1369,0,1.0,1.0,37,38,15
1417,175,179,yeaz,37,0,1369,0,1.0,1.0,37,38,20
1418,176,177,yeaz,37,0,1332,0,1.0,1.0,37,37,5
1419,176,178,yeaz,37,0,1369,0,1.0,1.0,37,38,10
1420,176,179,yeaz,37,0,1369,0,1.0,1.0,37,38,15
1421,176,180,yeaz,37,0,1369,0,1.0,1.0,37,38,20
1422,177,178,yeaz,37,0,1369,0,1.0,1.0,37,38,5
1423,177,179,yeaz,37,0,1369,0,1.0,1.0,37,38,10
1424,177,180,yeaz,37,0,1369,0,1.0,1.0,37,38,15
1425,178,179,yeaz,38,0,1406,0,1.0,1.0,38,38,5
1426,178,180,yeaz,38,0,1406,0,1.0,1.0,38,38,10
1427,179,180,yeaz,38,0,1406,0,1.0,1.0,38,38,5
1428,0,1,tracx,2,0,2,0,1.0,1.0,2,2,5
1429,1,2,tracx,2,0,2,0,1.0,1.0,2,2,5
1430,2,3,tracx,2,0,4,0,1.0,1.0,2,3,5
1431,3,4,tracx,2,0,6,1,0.8888888888888888,0.8,3,3,5
1432,4,5,tracx,3,0,6,0,1.0,1.0,3,3,5
1433,5,6,tracx,3,0,6,0,1.0,1.0,3,3,5
1434,6,7,tracx,3,0,6,0,1.0,1.0,3,3,5
1435,7,8,tracx,3,0,6,0,1.0,1.0,3,3,5
1436,8,9,tracx,3,0,6,0,1.0,1.0,3,3,5
1437,9,10,tracx,3,0,6,0,1.0,1.0,3,3,5
1438,10,11,tracx,3,0,6,0,1.0,1.0,3,3,5
1439,11,12,tracx,3,0,6,0,1.0,1.0,3,3,5
1440,12,13,tracx,3,0,6,0,1.0,1.0,3,3,5
1441,13,14,tracx,3,0,6,0,1.0,1.0,3,3,5
1442,14,15,tracx,3,0,6,0,1.0,1.0,3,3,5
1443,15,16,tracx,3,0,6,0,1.0,1.0,3,3,5
1444,16,17,tracx,3,0,6,0,1.0,1.0,3,3,5
1445,17,18,tracx,3,0,6,0,1.0,1.0,3,3,5
1446,18,19,tracx,3,0,6,0,1.0,1.0,3,3,5
1447,19,20,tracx,3,0,6,0,1.0,1.0,3,3,5
1448,20,21,tracx,3,0,6,0,1.0,1.0,3,3,5
1449,21,22,tracx,3,0,6,0,1.0,1.0,3,3,5
1450,22,23,tracx,3,0,9,0,1.0,1.0,3,4,5
1451,23,24,tracx,4,0,12,0,1.0,1.0,4,4,5
1452,24,25,tracx,4,0,12,0,1.0,1.0,4,4,5
1453,25,26,tracx,4,0,12,0,1.0,1.0,4,4,5
1454,26,27,tracx,4,0,12,0,1.0,1.0,4,4,5
1455,27,28,tracx,4,0,12,0,1.0,1.0,4,4,5
1456,28,29,tracx,4,0,12,0,1.0,1.0,4,4,5
1457,29,30,tracx,4,0,16,0,1.0,1.0,4,5,5
1458,30,31,tracx,5,0,20,0,1.0,1.0,5,5,5
1459,31,32,tracx,5,0,20,0,1.0,1.0,5,5,5
1460,32,33,tracx,5,0,20,0,1.0,1.0,5,5,5
1461,33,34,tracx,5,0,25,0,1.0,1.0,5,6,5
1462,34,35,tracx,6,0,30,0,1.0,1.0,6,6,5
1463,35,36,tracx,6,0,30,0,1.0,1.0,6,6,5
1464,36,37,tracx,6,0,30,0,1.0,1.0,6,6,5
1465,37,38,tracx,6,0,30,0,1.0,1.0,6,6,5
1466,38,39,tracx,6,0,36,0,1.0,1.0,6,7,5
